customer_id,signup_date,country,acquisition_channel,is_subscribed
763,2023-12-14,IT,Organic,1
764,2023-04-05,UK,Organic,0
765,2023-03-13,IT,Paid Ads,1
766,2023-02-08,ES,Paid Ads,0
767,2023-06-03,ES,Email,1
768,2023-09-07,UK,Organic,0
769,2023-06-11,FR,Email,1
770,2023-04-28,NL,Email,1
771,2023-09-16,FR,Referral,0
772,2023-11-02,DE,Organic,0
773,2023-09-25,IT,Organic,0
774,2023-02-23,US,Paid Ads,1
775,2023-08-24,DE,Email,0
776,2023-08-10,US,Paid Ads,0
777,2023-09-08,IT,Organic,1
778,2023-11-09,UK,Organic,1
779,2023-04-22,US,Referral,0
780,2023-09-12,FR,Referral,0
781,2023-10-30,ES,Organic,0
782,2023-07-26,DE,Organic,0
783,2023-08-17,IT,Paid Ads,1
784,2023-12-07,IT,Paid Ads,0
785,2023-03-07,UK,Referral,0
786,2023-03-16,US,Email,0
787,2023-04-13,UK,Paid Ads,0
788,2023-07-11,UK,Organic,0
789,2023-09-09,US,Referral,1
790,2023-08-14,IT,Social,1
791,2023-10-21,ES,Social,1
792,2023-11-02,UK,Email,0
793,2023-04-08,UK,Organic,1
794,2023-12-04,DE,Email,0
795,2023-10-13,US,Email,1
796,2023-12-01,UK,Referral,1
797,2023-12-13,IT,Organic,0
798,2023-11-04,IT,Social,0
799,2023-09-06,US,Paid Ads,1
800,2023-06-15,IT,Organic,0
801,2023-12-01,US,Organic,1
802,2023-01-30,FR,Paid Ads,1
803,2023-09-04,US,Paid Ads,1
804,2023-04-16,UK,Organic,0
805,2023-02-20,IT,Referral,1
806,2023-03-22,US,Email,0
807,2023-05-13,FR,Referral,0
808,2023-10-12,US,Organic,1
809,2023-05-18,UK,Referral,1
810,2023-07-03,UK,Organic,1
811,2023-11-26,US,Organic,0
812,2023-09-30,FR,Organic,0
813,2023-12-06,UK,Email,0
814,2023-03-10,FR,Organic,1
815,2023-02-03,FR,Organic,1
816,2023-09-19,FR,Organic,1
817,2023-02-22,US,Paid Ads,1
818,2023-07-24,IT,Social,1
819,2023-05-06,US,Social,0
820,2023-08-23,US,Organic,0
821,2023-02-12,UK,Organic,0
822,2023-08-28,UK,Organic,1
823,2023-04-21,UK,Email,1
824,2023-09-06,DE,Organic,1
825,2023-05-31,UK,Organic,1
826,2023-07-02,UK,Paid Ads,0
827,2023-12-02,ES,Organic,1
828,2023-04-05,UK,Organic,0
829,2023-01-08,UK,Organic,0
830,2023-12-26,UK,Organic,1
831,2023-07-03,ES,Paid Ads,0
832,2023-10-08,UK,Social,0
833,2023-07-14,US,Organic,1
834,2023-12-18,US,Organic,0
835,2023-07-14,FR,Social,1
836,2023-06-04,DE,Email,0
837,2023-04-03,ES,Organic,1
838,2023-06-09,UK,Referral,1
839,2023-03-02,UK,Organic,0
840,2023-05-02,UK,Referral,0
841,2023-02-20,UK,Social,1
842,2023-10-04,UK,Paid Ads,1
843,2023-01-05,UK,Paid Ads,1
844,2023-04-02,US,Organic,1
845,2023-06-19,FR,Paid Ads,0
846,2023-11-13,US,Paid Ads,0
847,2023-01-22,FR,Referral,0
848,2023-11-22,UK,Organic,0
849,2023-01-01,UK,Paid Ads,0
850,2023-05-13,US,Paid Ads,0
851,2023-08-21,UK,Organic,0
852,2023-01-12,UK,Organic,1
853,2023-12-12,US,Organic,0
854,2023-02-15,IT,Referral,0
855,2023-02-03,FR,Paid Ads,0
856,2023-03-19,UK,Email,0
857,2023-08-06,ES,Organic,1
858,2023-10-28,FR,Social,0
859,2023-03-14,DE,Referral,0
860,2023-10-09,ES,Organic,1
861,2023-09-06,US,Organic,1
862,2023-02-16,UK,Organic,1
863,2023-05-01,US,Social,0
864,2023-08-02,US,Organic,0
865,2023-08-27,US,Organic,0
866,2023-02-25,DE,Organic,1
867,2023-12-16,IT,Email,0
868,2023-04-17,IT,Organic,0
869,2023-11-15,IT,Organic,1
870,2023-02-17,ES,Paid Ads,1
871,2023-03-02,IT,Paid Ads,0
872,2023-12-03,UK,Paid Ads,1
873,2023-01-26,UK,Paid Ads,1
874,2023-10-19,US,Email,1
875,2023-09-14,ES,Email,1
876,2023-01-08,US,Email,0
877,2023-04-23,FR,Organic,0
878,2023-12-21,UK,Email,0
879,2023-09-10,UK,Organic,0
880,2023-06-29,FR,Organic,0
881,2023-07-26,UK,Social,0
882,2023-10-30,US,Email,1
883,2023-05-07,UK,Paid Ads,0
884,2023-02-25,UK,Email,1
885,2023-08-02,FR,Social,0
886,2023-01-14,US,Paid Ads,0
887,2023-01-28,DE,Paid Ads,1
888,2023-03-19,UK,Email,1
889,2023-08-04,ES,Organic,1
890,2023-12-31,US,Organic,1
891,2023-06-03,DE,Email,0
892,2023-01-14,FR,Organic,0
893,2023-07-06,UK,Organic,0
894,2023-11-08,IT,Organic,0
895,2023-01-07,DE,Organic,1
896,2023-01-03,US,Social,1
897,2023-04-21,UK,Referral,0
898,2023-08-26,IT,Paid Ads,0
899,2023-12-29,ES,Social,0
900,2023-08-27,UK,Social,1
901,2023-10-01,UK,Paid Ads,0
902,2023-10-21,ES,Social,0
903,2023-08-15,FR,Paid Ads,0
904,2023-01-15,ES,Organic,0
905,2023-07-11,US,Organic,0
906,2023-04-29,FR,Referral,1
907,2023-01-28,US,Paid Ads,0
908,2023-07-21,UK,Referral,1
909,2023-02-08,DE,Referral,0
910,2023-09-30,NL,Organic,0
911,2023-08-19,UK,Organic,0
912,2023-03-27,US,Paid Ads,1
913,2023-05-06,FR,Organic,1
914,2023-10-27,US,Paid Ads,0
915,2023-01-25,ES,Paid Ads,1
916,2023-05-25,ES,Paid Ads,1
917,2023-01-13,UK,Organic,1
918,2023-07-31,NL,Paid Ads,0
919,2023-01-25,ES,Email,1
920,2023-03-09,IT,Social,0
921,2023-03-08,FR,Email,1
922,2023-08-21,IT,Paid Ads,0
923,2023-04-19,UK,Organic,1
924,2023-05-26,UK,Referral,0
925,2023-04-21,IT,Social,0
926,2023-08-16,UK,Organic,1
927,2023-04-21,UK,Organic,0
928,2023-02-03,ES,Organic,0
929,2023-04-21,ES,Referral,1
930,2023-09-21,UK,Paid Ads,0
931,2023-08-24,IT,Organic,0
932,2023-03-24,FR,Email,1
933,2023-02-11,US,Paid Ads,1
934,2023-04-11,ES,Organic,0
935,2023-01-06,US,Organic,0
936,2023-06-29,UK,Organic,0
937,2023-10-09,UK,Paid Ads,0
938,2023-11-16,US,Organic,1
939,2023-08-14,US,Paid Ads,1
940,2023-11-11,ES,Email,0
941,2023-12-31,ES,Referral,0
942,2023-08-17,DE,Organic,1
943,2023-10-16,ES,Paid Ads,0
944,2023-05-30,UK,Email,0
945,2023-10-04,UK,Organic,0
946,2023-07-17,IT,Organic,1
947,2023-03-11,UK,Paid Ads,1
948,2023-04-22,UK,Paid Ads,0
949,2023-01-04,FR,Organic,0
950,2023-12-16,US,Referral,1
951,2023-11-27,IT,Paid Ads,0
952,2023-11-14,UK,Social,1
953,2023-12-16,UK,Organic,1
954,2023-04-05,UK,Email,1
955,2023-06-01,DE,Organic,1
956,2023-11-07,US,Paid Ads,0
957,2023-05-17,US,Paid Ads,0
958,2023-09-04,IT,Organic,1
959,2023-08-31,IT,Email,0
960,2023-01-31,UK,Organic,0
961,2023-02-09,US,Paid Ads,1
962,2023-08-17,US,Organic,0
963,2023-02-05,IT,Referral,0
964,2023-08-11,NL,Organic,0
965,2023-01-06,UK,Email,0
966,2023-11-18,FR,Email,1
967,2023-08-08,US,Email,1
968,2023-03-16,UK,Organic,0
969,2023-01-04,UK,Paid Ads,0
970,2023-12-01,US,Organic,1
971,2023-05-14,US,Email,1
972,2023-04-28,UK,Referral,0
973,2023-04-04,FR,Paid Ads,1
974,2023-03-03,UK,Referral,1
975,2023-07-13,DE,Organic,1
976,2023-12-01,UK,Paid Ads,1
977,2023-07-22,UK,Organic,1
978,2023-01-26,US,Social,0
979,2023-06-22,UK,Email,1
980,2023-10-27,US,Referral,0
981,2023-05-13,UK,Social,0
982,2023-11-22,US,Organic,0
983,2023-04-28,UK,Social,0
984,2023-11-20,FR,Organic,0
985,2023-10-02,ES,Referral,1
986,2023-07-31,UK,Referral,1
987,2023-08-13,US,Organic,1
988,2023-01-20,UK,Organic,1
989,2023-04-23,DE,Organic,0
990,2023-05-20,UK,Social,0
991,2023-02-16,US,Organic,1
992,2023-01-01,US,Paid Ads,0
993,2023-03-31,IT,Email,0
994,2023-05-22,US,Organic,1
995,2023-11-16,DE,Paid Ads,0
996,2023-02-07,US,Paid Ads,0
997,2023-10-20,IT,Organic,1
998,2023-05-19,ES,Email,0
999,2023-12-22,UK,Organic,0
1000,2023-11-29,ES,Organic,0
1001,2023-09-16,US,Paid Ads,0
1002,2023-06-10,ES,Paid Ads,0
1003,2023-06-27,ES,Social,1
1004,2023-01-10,UK,Email,0
1005,2023-09-18,FR,Paid Ads,0
1006,2023-05-18,UK,Organic,0
1007,2023-06-21,UK,Organic,0
1008,2023-01-13,UK,Organic,0
1009,2023-06-17,FR,Paid Ads,1
1010,2023-05-10,UK,Email,0
1011,2023-03-25,UK,Organic,0
1012,2023-11-17,FR,Organic,1
1013,2023-11-15,UK,Paid Ads,0
1014,2023-04-11,UK,Organic,0
1015,2023-11-25,UK,Referral,1
1016,2023-09-30,US,Paid Ads,0
1017,2023-09-22,US,Paid Ads,0
1018,2023-02-07,UK,Organic,0
1019,2023-04-04,NL,Social,1
1020,2023-04-05,FR,Organic,0
1021,2023-11-01,UK,Email,0
1022,2023-03-10,UK,Organic,0
1023,2023-11-14,US,Email,0
1024,2023-08-24,DE,Referral,0
1025,2023-11-30,UK,Organic,1
1026,2023-05-17,UK,Email,0
1027,2023-03-17,IT,Referral,1
1028,2023-02-04,UK,Organic,1
1029,2023-01-01,US,Organic,1
1030,2023-10-23,IT,Paid Ads,0
1031,2023-11-16,FR,Referral,1
1032,2023-03-01,UK,Referral,1
1033,2023-11-16,FR,Referral,1
1034,2023-12-15,UK,Referral,0
1035,2023-11-24,FR,Email,0
1036,2023-09-24,US,Paid Ads,1
1037,2023-12-27,ES,Organic,0
1038,2023-08-17,NL,Social,1
1039,2023-09-27,IT,Organic,1
1040,2023-11-12,IT,Organic,1
1041,2023-10-13,US,Referral,1
1042,2023-10-18,US,Paid Ads,0
1043,2023-08-01,US,Organic,1
1044,2023-06-14,FR,Organic,0
1045,2023-01-05,IT,Paid Ads,0
1046,2023-12-05,UK,Social,1
1047,2023-03-19,IT,Paid Ads,1
1048,2023-03-03,ES,Paid Ads,0
1049,2023-05-12,NL,Organic,1
1050,2023-03-30,IT,Organic,1
1051,2023-08-25,UK,Organic,1
1052,2023-02-11,UK,Organic,0
1053,2023-03-30,UK,Paid Ads,0
1054,2023-10-23,UK,Organic,1
1055,2023-11-24,DE,Organic,1
1056,2023-10-22,ES,Referral,1
1057,2023-04-14,IT,Email,1
1058,2023-01-14,DE,Social,0
1059,2023-10-15,UK,Paid Ads,0
1060,2023-06-28,UK,Organic,1
1061,2023-05-05,UK,Referral,1
1062,2023-12-19,US,Organic,1
1063,2023-01-23,US,Referral,1
1064,2023-03-04,UK,Email,0
1065,2023-05-23,UK,Referral,1
1066,2023-06-02,UK,Social,1
1067,2023-05-25,DE,Referral,1
1068,2023-08-13,US,Referral,0
1069,2023-11-05,US,Organic,0
1070,2023-04-14,US,Social,1
1071,2023-04-14,NL,Organic,1
1072,2023-02-08,UK,Social,1
1073,2023-07-17,US,Organic,0
1074,2023-05-14,FR,Organic,0
1075,2023-03-08,DE,Email,0
1076,2023-06-28,IT,Organic,0
1077,2023-02-11,US,Email,0
1078,2023-01-15,US,Organic,1
1079,2023-04-21,UK,Email,0
1080,2023-06-06,DE,Referral,0
1081,2023-10-16,UK,Referral,0
1082,2023-08-19,UK,Organic,1
1083,2023-06-06,US,Organic,1
1084,2023-02-07,US,Email,1
1085,2023-04-07,UK,Organic,1
1086,2023-10-16,FR,Organic,0
1087,2023-09-11,DE,Paid Ads,1
1088,2023-07-15,UK,Paid Ads,0
1089,2023-03-27,US,Organic,0
1090,2023-11-18,FR,Organic,1
1091,2023-01-10,US,Organic,1
1092,2023-01-05,US,Email,0
1093,2023-05-03,UK,Organic,0
1094,2023-11-26,DE,Social,1
1095,2023-12-19,IT,Organic,1
1096,2023-04-28,FR,Organic,0
1097,2023-10-21,UK,Paid Ads,0
1098,2023-06-08,US,Organic,0
1099,2023-10-30,IT,Paid Ads,0
1100,2023-08-16,UK,Email,0
1101,2023-12-31,NL,Organic,1
1102,2023-08-04,IT,Email,0
1103,2023-07-03,UK,Organic,0
1104,2023-01-15,IT,Organic,1
1105,2023-06-06,US,Organic,0
1106,2023-05-16,ES,Social,1
1107,2023-09-18,US,Organic,1
1108,2023-06-06,US,Email,0
1109,2023-02-16,DE,Paid Ads,1
1110,2023-11-20,ES,Organic,1
1111,2023-11-28,UK,Paid Ads,0
1112,2023-06-22,DE,Email,1
1113,2023-05-10,UK,Referral,0
1114,2023-04-05,UK,Paid Ads,1
1115,2023-04-25,UK,Email,1
1116,2023-08-31,US,Organic,1
1117,2023-10-19,UK,Social,0
1118,2023-10-09,UK,Email,0
1119,2023-10-26,UK,Referral,0
1120,2023-10-10,UK,Email,0
1121,2023-03-10,US,Paid Ads,1
1122,2023-05-28,NL,Referral,0
1123,2023-01-11,UK,Paid Ads,1
1124,2023-09-11,IT,Organic,1
1125,2023-11-26,FR,Paid Ads,0
1126,2023-12-26,DE,Organic,1
1127,2023-02-07,DE,Paid Ads,0
1128,2023-05-14,ES,Organic,1
1129,2023-07-19,UK,Organic,0
1130,2023-01-23,US,Organic,1
1131,2023-10-30,FR,Email,0
1132,2023-12-12,DE,Organic,1
1133,2023-10-29,ES,Referral,0
1134,2023-12-29,UK,Organic,0
1135,2023-08-06,FR,Paid Ads,0
1136,2023-05-21,US,Organic,0
1137,2023-04-14,US,Organic,0
1138,2023-07-29,UK,Paid Ads,0
1139,2023-04-21,DE,Paid Ads,0
1140,2023-04-14,IT,Organic,1
1141,2023-11-12,US,Paid Ads,0
1142,2023-06-20,ES,Email,0
1143,2023-12-22,US,Organic,0
1144,2023-11-20,UK,Organic,1
1145,2023-05-13,UK,Referral,0
1146,2023-10-20,UK,Organic,1
1147,2023-11-24,US,Social,0
1148,2023-05-07,UK,Paid Ads,1
1149,2023-04-16,FR,Paid Ads,0
1150,2023-04-02,FR,Paid Ads,0
1151,2023-10-14,UK,Paid Ads,1
1152,2023-02-20,UK,Organic,0
1153,2023-01-29,UK,Social,1
1154,2023-10-23,US,Paid Ads,0
1155,2023-10-24,UK,Organic,0
1156,2023-08-02,UK,Paid Ads,1
1157,2023-09-24,IT,Organic,0
1158,2023-09-14,ES,Organic,0
1159,2023-10-29,UK,Paid Ads,1
1160,2023-04-11,US,Paid Ads,0
1161,2023-12-12,US,Paid Ads,0
1162,2023-04-20,ES,Organic,1
1163,2023-07-01,US,Paid Ads,1
1164,2023-11-09,UK,Organic,0
1165,2023-01-01,FR,Paid Ads,1
1166,2023-11-15,US,Paid Ads,1
1167,2023-02-24,UK,Referral,1
1168,2023-05-29,US,Email,0
1169,2023-11-05,US,Email,0
1170,2023-05-17,UK,Social,1
1171,2023-07-21,UK,Social,0
1172,2023-11-09,US,Email,0
1173,2023-04-27,UK,Social,0
1174,2023-06-03,ES,Email,0
1175,2023-10-18,UK,Referral,0
1176,2023-03-04,UK,Organic,1
1177,2023-09-01,FR,Organic,1
1178,2023-01-25,ES,Email,1
1179,2023-03-31,ES,Paid Ads,0
1180,2023-03-16,US,Email,0
1181,2023-10-21,UK,Organic,1
1182,2023-07-29,FR,Organic,0
1183,2023-12-13,FR,Referral,0
1184,2023-01-17,UK,Social,1
1185,2023-05-08,IT,Organic,0
1186,2023-12-30,UK,Email,1
1187,2023-09-08,NL,Email,0
1188,2023-06-28,IT,Organic,0
1189,2023-07-01,FR,Organic,0
1190,2023-06-01,IT,Organic,1
1191,2023-01-25,FR,Organic,0
1192,2023-06-29,UK,Paid Ads,1
1193,2023-07-17,US,Organic,1
1194,2023-12-10,UK,Organic,1
1195,2023-06-10,US,Email,1
1196,2023-06-26,FR,Paid Ads,0
1197,2023-10-12,US,Paid Ads,1
1198,2023-03-04,UK,Organic,0
1199,2023-05-30,DE,Email,1
1200,2023-06-03,IT,Email,1
1201,2023-06-05,UK,Paid Ads,0
1202,2023-02-18,US,Social,1
1203,2023-12-03,UK,Email,1
1204,2023-03-25,FR,Referral,1
1205,2023-12-27,UK,Referral,0
1206,2023-06-26,FR,Organic,0
1207,2023-05-28,UK,Organic,1
1208,2023-04-28,UK,Organic,0
1209,2023-12-08,IT,Organic,0
1210,2023-03-04,UK,Organic,0
1211,2023-07-08,US,Email,1
1212,2023-12-26,UK,Organic,0
1213,2023-02-18,US,Social,1
1214,2023-11-23,US,Paid Ads,1
1215,2023-09-14,UK,Organic,1
1216,2023-08-12,UK,Paid Ads,0
1217,2023-05-21,US,Organic,0
1218,2023-08-03,FR,Social,0
1219,2023-07-30,ES,Email,0
1220,2023-11-14,US,Organic,0
1221,2023-02-01,DE,Social,0
1222,2023-06-07,UK,Referral,1
1223,2023-10-12,UK,Organic,1
1224,2023-11-01,UK,Referral,1
1225,2023-10-13,UK,Paid Ads,1
1226,2023-05-24,UK,Organic,0
1227,2023-01-19,US,Email,0
1228,2023-01-18,DE,Organic,0
1229,2023-09-14,IT,Paid Ads,1
1230,2023-03-19,UK,Organic,0
1231,2023-06-24,DE,Social,1
1232,2023-07-13,ES,Email,0
1233,2023-04-23,DE,Organic,1
1234,2023-04-24,UK,Organic,0
1235,2023-08-10,UK,Organic,0
1236,2023-06-15,UK,Email,0
1237,2023-11-15,UK,Organic,1
1238,2023-05-12,FR,Email,1
1239,2023-09-21,UK,Social,1
1240,2023-02-24,UK,Referral,1
1241,2023-12-25,FR,Organic,0
1242,2023-05-11,ES,Organic,0
1243,2023-10-15,US,Paid Ads,1
1244,2023-09-23,FR,Paid Ads,0
1245,2023-06-11,US,Referral,0
1246,2023-03-28,UK,Paid Ads,1
1247,2023-02-24,US,Organic,0
1248,2023-10-15,DE,Email,0
1249,2023-06-27,IT,Organic,0
1250,2023-12-15,UK,Paid Ads,0
1251,2023-01-08,US,Email,1
1252,2023-11-17,UK,Organic,1
1253,2023-11-09,US,Referral,0
1254,2023-09-04,UK,Email,1
1255,2023-11-19,UK,Referral,1
1256,2023-09-12,ES,Organic,0
1257,2023-11-24,DE,Organic,0
1258,2023-02-23,US,Organic,0
1259,2023-09-06,UK,Organic,1
1260,2023-08-27,UK,Social,1
1261,2023-08-17,US,Referral,0
1262,2023-03-08,ES,Organic,0
1263,2023-02-20,NL,Social,0
1264,2023-04-07,US,Referral,0
1265,2023-04-02,US,Organic,0
1266,2023-09-21,ES,Organic,0
1267,2023-10-18,US,Organic,1
1268,2023-04-06,DE,Social,0
1269,2023-03-29,UK,Paid Ads,0
1270,2023-03-19,FR,Email,1
1271,2023-10-15,US,Organic,0
1272,2023-04-30,ES,Email,1
1273,2023-10-29,ES,Organic,0
1274,2023-06-14,UK,Social,1
1275,2023-07-01,FR,Social,0
1276,2023-08-11,ES,Organic,0
1277,2023-11-07,UK,Email,1
1278,2023-01-07,UK,Email,0
1279,2023-11-26,UK,Social,1
1280,2023-09-20,US,Organic,0
1281,2023-06-10,US,Paid Ads,0
1282,2023-05-31,DE,Email,0
1283,2023-03-26,UK,Email,0
1284,2023-05-27,IT,Organic,0
1285,2023-04-22,UK,Email,1
1286,2023-02-05,UK,Organic,1
1287,2023-10-12,US,Email,0
1288,2023-07-07,US,Organic,0
1289,2023-03-23,UK,Organic,0
1290,2023-01-02,UK,Paid Ads,1
1291,2023-10-30,UK,Paid Ads,1
1292,2023-07-16,FR,Paid Ads,0
1293,2023-01-11,ES,Paid Ads,1
1294,2023-08-22,US,Organic,0
1295,2023-07-14,FR,Organic,0
1296,2023-04-29,FR,Email,0
1297,2023-01-20,UK,Organic,1
1298,2023-09-18,NL,Paid Ads,0
1299,2023-10-20,ES,Paid Ads,1
1300,2023-09-13,UK,Social,1
1301,2023-08-10,UK,Referral,0
1302,2023-08-14,UK,Organic,1
1303,2023-02-22,UK,Email,1
1304,2023-12-21,FR,Social,1
1305,2023-12-08,US,Paid Ads,0
1306,2023-12-30,ES,Social,0
1307,2023-10-07,FR,Paid Ads,0
1308,2023-03-22,DE,Paid Ads,0
1309,2023-07-21,FR,Organic,1
1310,2023-06-07,UK,Referral,1
1311,2023-04-30,UK,Organic,1
1312,2023-02-28,DE,Organic,0
1313,2023-08-03,UK,Organic,1
1314,2023-05-08,UK,Organic,0
1315,2023-08-12,IT,Organic,1
1316,2023-07-28,FR,Paid Ads,0
1317,2023-04-25,UK,Organic,0
1318,2023-07-28,FR,Social,1
1319,2023-01-14,ES,Organic,0
1320,2023-01-09,UK,Paid Ads,1
1321,2023-02-09,UK,Organic,1
1322,2023-08-25,IT,Organic,1
1323,2023-10-08,UK,Organic,0
1324,2023-12-25,UK,Paid Ads,1
1325,2023-07-20,US,Email,1
1326,2023-09-03,ES,Organic,0
1327,2023-10-05,UK,Organic,1
1328,2023-08-23,UK,Organic,1
1329,2023-01-04,UK,Email,0
1330,2023-06-03,NL,Email,1
1331,2023-01-29,UK,Organic,1
1332,2023-04-19,DE,Organic,0
1333,2023-04-08,IT,Social,1
1334,2023-08-03,UK,Organic,1
1335,2023-10-20,NL,Paid Ads,1
1336,2023-03-16,IT,Organic,0
1337,2023-11-22,IT,Paid Ads,1
1338,2023-05-26,UK,Social,1
1339,2023-05-08,DE,Social,1
1340,2023-12-07,ES,Email,1
1341,2023-02-11,NL,Paid Ads,0
1342,2023-12-22,UK,Paid Ads,1
1343,2023-02-10,ES,Organic,0
1344,2023-02-03,UK,Social,0
1345,2023-01-17,UK,Referral,1
1346,2023-06-14,US,Paid Ads,1
1347,2023-06-02,ES,Organic,1
1348,2023-03-17,US,Paid Ads,1
1349,2023-03-28,US,Social,0
1350,2023-04-27,NL,Paid Ads,0
1351,2023-12-28,US,Organic,1
1352,2023-12-08,DE,Organic,0
1353,2023-01-27,US,Organic,0
1354,2023-11-09,US,Social,1
1355,2023-10-14,FR,Social,0
1356,2023-05-14,IT,Social,0
1357,2023-08-07,US,Referral,1
1358,2023-06-17,ES,Paid Ads,0
1359,2023-04-08,UK,Paid Ads,0
1360,2023-09-25,UK,Paid Ads,1
1361,2023-08-25,US,Referral,0
1362,2023-11-05,UK,Paid Ads,1
1363,2023-06-22,UK,Referral,1
1364,2023-07-09,US,Organic,0
1365,2023-05-02,UK,Organic,1
1366,2023-02-15,UK,Email,0
1367,2023-03-05,US,Social,1
1368,2023-05-10,DE,Paid Ads,0
1369,2023-11-06,IT,Organic,0
1370,2023-12-29,DE,Social,0
1371,2023-07-12,US,Referral,1
1372,2023-11-03,IT,Paid Ads,1
1373,2023-06-30,ES,Paid Ads,1
1374,2023-10-19,UK,Paid Ads,0
1375,2023-10-09,UK,Paid Ads,1
1376,2023-01-29,FR,Email,0
1377,2023-05-29,DE,Organic,1
1378,2023-09-24,ES,Organic,0
1379,2023-10-23,FR,Organic,0
1380,2023-01-11,DE,Organic,1
1381,2023-06-13,NL,Organic,0
1382,2023-04-23,US,Organic,1
1383,2023-07-06,UK,Organic,0
1384,2023-10-22,ES,Organic,0
1385,2023-08-20,UK,Organic,0
1386,2023-08-15,ES,Organic,0
1387,2023-11-06,NL,Paid Ads,0
1388,2023-04-08,FR,Paid Ads,0
1389,2023-02-24,DE,Organic,1
1390,2023-04-21,US,Paid Ads,0
1391,2023-06-01,US,Social,1
1392,2023-09-03,US,Social,0
1393,2023-03-10,DE,Organic,0
1394,2023-11-08,ES,Email,0
1395,2023-10-16,FR,Organic,0
1396,2023-09-07,UK,Organic,0
1397,2023-02-05,US,Organic,1
1398,2023-08-27,ES,Organic,1
1399,2023-05-28,US,Paid Ads,0
1400,2023-08-15,US,Referral,1
1401,2023-09-01,ES,Referral,0
1402,2023-12-03,FR,Organic,1
1403,2023-12-31,US,Organic,1
1404,2023-07-20,IT,Organic,0
1405,2023-06-03,UK,Organic,0
1406,2023-03-14,NL,Social,1
1407,2023-07-20,UK,Email,1
1408,2023-10-23,UK,Social,1
1409,2023-01-17,IT,Referral,1
1410,2023-05-09,UK,Paid Ads,1
1411,2023-08-05,FR,Organic,0
1412,2023-03-02,ES,Paid Ads,0
1413,2023-04-14,IT,Paid Ads,1
1414,2023-02-11,NL,Email,1
1415,2023-01-25,UK,Paid Ads,0
1416,2023-02-08,FR,Organic,0
1417,2023-10-18,UK,Email,1
1418,2023-05-11,US,Email,1
1419,2023-08-17,ES,Paid Ads,1
1420,2023-04-18,US,Referral,1
1421,2023-06-21,DE,Organic,0
1422,2023-04-12,US,Paid Ads,0
1423,2023-12-20,DE,Organic,0
1424,2023-01-12,NL,Organic,0
1425,2023-10-02,UK,Paid Ads,1
1426,2023-04-11,DE,Organic,0
1427,2023-02-13,IT,Referral,1
1428,2023-11-01,US,Email,1
1429,2023-01-17,UK,Organic,0
1430,2023-11-26,DE,Referral,1
1431,2023-02-26,UK,Paid Ads,1
1432,2023-11-07,UK,Organic,0
1433,2023-10-30,ES,Referral,1
1434,2023-01-12,US,Paid Ads,0
1435,2023-11-14,IT,Paid Ads,1
1436,2023-03-21,ES,Social,0
1437,2023-08-04,FR,Paid Ads,1
1438,2023-12-05,UK,Social,0
1439,2023-09-21,US,Paid Ads,1
1440,2023-05-29,UK,Organic,0
1441,2023-03-22,IT,Paid Ads,0
1442,2023-08-03,UK,Organic,1
1443,2023-07-17,UK,Paid Ads,1
1444,2023-07-19,US,Referral,1
1445,2023-01-25,UK,Paid Ads,0
1446,2023-03-30,UK,Organic,0
1447,2023-09-25,DE,Paid Ads,1
1448,2023-05-23,UK,Organic,0
1449,2023-02-28,UK,Referral,0
1450,2023-12-31,US,Email,1
1451,2023-01-26,FR,Social,1
1452,2023-02-16,DE,Organic,0
1453,2023-10-15,US,Paid Ads,0
1454,2023-09-23,DE,Paid Ads,1
1455,2023-01-16,US,Social,1
1456,2023-07-18,IT,Paid Ads,1
1457,2023-10-09,UK,Organic,0
1458,2023-03-27,FR,Paid Ads,0
1459,2023-09-07,IT,Referral,1
1460,2023-09-27,ES,Referral,1
1461,2023-12-01,UK,Email,1
1462,2023-04-27,UK,Organic,0
1463,2023-01-07,FR,Social,1
1464,2023-05-17,UK,Organic,0
1465,2023-06-25,ES,Social,0
1466,2023-11-24,FR,Email,0
1467,2023-11-11,FR,Referral,0
1468,2023-08-03,UK,Referral,1
1469,2023-03-23,FR,Organic,0
1470,2023-08-11,FR,Organic,0
1471,2023-04-13,ES,Organic,0
1472,2023-09-30,UK,Organic,1
1473,2023-01-14,UK,Paid Ads,1
1474,2023-06-08,US,Organic,0
1475,2023-06-01,UK,Email,0
1476,2023-04-18,DE,Paid Ads,0
1477,2023-07-07,IT,Referral,0
1478,2023-10-28,US,Referral,0
1479,2023-04-08,ES,Organic,1
1480,2023-05-11,UK,Organic,0
1481,2023-10-20,UK,Organic,0
1482,2023-06-20,UK,Email,0
1483,2023-07-02,UK,Paid Ads,0
1484,2023-12-30,IT,Organic,1
1485,2023-02-08,UK,Email,1
1486,2023-01-15,DE,Organic,0
1487,2023-01-04,US,Referral,1
1488,2023-12-15,IT,Paid Ads,0
1489,2023-07-29,UK,Referral,0
1490,2023-06-10,UK,Social,1
1491,2023-01-16,UK,Email,0
1492,2023-04-18,US,Paid Ads,1
1493,2023-11-07,UK,Organic,0
1494,2023-08-15,IT,Email,1
1495,2023-06-19,DE,Paid Ads,0
1496,2023-02-03,DE,Organic,0
1497,2023-09-08,US,Referral,0
1498,2023-09-04,UK,Organic,0
1499,2023-09-26,US,Organic,0
1500,2023-05-21,NL,Social,0
1501,2023-10-01,ES,Paid Ads,0
