order_item_id,order_id,product_category,quantity,unit_price
964,330,Sports,2,77.74
965,330,Accessories,1,94.94
966,330,Sports,2,84.7
967,330,Home,3,82.23
968,330,Electronics,3,1.0
969,331,Accessories,1,18.59
970,331,Beauty,3,90.23
971,331,Beauty,1,1.0
972,332,Beauty,1,35.0
973,333,Electronics,2,90.44
974,333,Electronics,2,58.96
975,333,Home,2,50.83
976,333,Electronics,2,94.82
977,333,Sports,1,1.0
978,334,Clothing,2,76.91
979,335,Home,3,29.23
980,336,Beauty,2,70.0
981,336,Home,3,59.5
982,336,Home,1,99.53
983,336,Home,3,17.31
984,336,Clothing,3,1.0
985,337,Clothing,1,24.18
986,337,Sports,3,80.07
987,337,Beauty,1,1.0
988,338,Electronics,2,73.61
989,338,Beauty,2,18.85
990,338,Sports,3,35.45
991,338,Accessories,3,1.0
992,339,Electronics,2,10.45
993,340,Sports,1,61.08
994,340,Beauty,3,20.75
995,340,Clothing,3,81.95
996,340,Clothing,3,79.33
997,340,Electronics,2,1.0
998,341,Electronics,3,98.59
999,341,Home,2,65.42
1000,341,Electronics,3,56.67
1001,341,Home,1,58.88
1002,341,Sports,3,1.0
1003,342,Beauty,1,23.07
1004,342,Electronics,3,69.62
1005,342,Home,1,5.85
1006,342,Home,3,1.0
1007,343,Sports,1,86.03
1008,343,Accessories,3,19.96
1009,343,Sports,1,5.43
1010,343,Sports,3,59.87
1011,343,Accessories,2,1.0
1012,344,Clothing,2,15.49
1013,344,Electronics,1,1.0
1014,345,Sports,2,68.45
1015,345,Home,2,6.7
1016,345,Accessories,3,11.16
1017,345,Electronics,2,90.27
1018,345,Home,3,1.0
1019,346,Electronics,2,67.99
1020,346,Beauty,1,37.5
1021,347,Sports,3,91.69
1022,348,Accessories,1,79.12
1023,348,Accessories,1,27.38
1024,348,Home,3,7.8
1025,349,Electronics,1,80.02
1026,349,Accessories,1,1.0
1027,350,Clothing,1,72.88
1028,351,Beauty,3,65.72
1029,352,Beauty,1,85.17
1030,352,Accessories,2,16.67
1031,352,Sports,1,67.86
1032,352,Home,1,1.0
1033,353,Electronics,2,92.91
1034,354,Accessories,2,21.49
1035,354,Beauty,2,99.56
1036,354,Beauty,3,70.11
1037,354,Beauty,1,72.76
1038,354,Beauty,2,1.0
1039,355,Electronics,1,79.53
1040,355,Sports,2,18.99
1041,355,Sports,3,74.08
1042,355,Home,3,1.0
1043,356,Electronics,2,78.44
1044,356,Accessories,2,1.0
1045,357,Sports,1,41.72
1046,358,Beauty,2,12.96
1047,359,Sports,3,54.9
1048,359,Beauty,1,34.57
1049,359,Clothing,1,1.0
1050,360,Clothing,2,60.99
1051,360,Accessories,2,14.81
1052,360,Home,2,1.0
1053,361,Clothing,2,66.66
1054,361,Beauty,1,27.37
1055,361,Home,1,1.0
1056,362,Accessories,1,90.71
1057,363,Beauty,2,42.67
1058,363,Clothing,1,41.12
1059,363,Home,3,1.0
1060,364,Home,3,63.47
1061,364,Home,1,90.32
1062,364,Accessories,1,1.0
1063,365,Home,3,61.07
1064,366,Beauty,1,20.85
1065,366,Clothing,1,9.96
1066,366,Sports,3,61.38
1067,366,Electronics,3,26.6
1068,366,Beauty,2,1.0
1069,367,Accessories,2,69.37
1070,368,Clothing,3,92.04
1071,368,Clothing,2,8.17
1072,368,Clothing,1,1.0
1073,369,Beauty,1,54.09
1074,369,Electronics,3,30.56
1075,369,Home,2,79.46
1076,369,Beauty,1,58.92
1077,369,Beauty,2,1.0
1078,370,Accessories,1,61.59
1079,370,Clothing,3,1.0
1080,371,Electronics,1,20.98
1081,371,Beauty,1,72.89
1082,371,Home,2,5.73
1083,371,Electronics,1,49.21
1084,371,Beauty,1,1.0
1085,372,Clothing,3,97.96
1086,372,Accessories,3,51.6
1087,372,Home,3,90.06
1088,372,Accessories,2,1.0
1089,373,Electronics,1,71.17
1090,373,Clothing,3,33.52
1091,373,Home,2,1.0
1092,374,Beauty,3,48.26
1093,375,Home,3,35.38
1094,375,Accessories,1,15.42
1095,376,Home,2,19.35
1096,376,Sports,1,14.61
1097,376,Electronics,2,104.1
1098,377,Clothing,3,52.21
1099,377,Accessories,1,76.18
1100,377,Beauty,1,1.0
1101,378,Home,3,45.87
1102,379,Accessories,3,18.06
1103,380,Accessories,3,42.27
1104,380,Beauty,3,1.0
1105,381,Sports,1,24.58
1106,381,Home,1,99.97
1107,381,Accessories,3,35.8
1108,381,Electronics,3,73.29
1109,381,Clothing,2,1.0
1110,382,Beauty,2,59.77
1111,382,Electronics,3,61.25
1112,382,Beauty,1,54.08
1113,382,Accessories,3,20.83
1114,382,Electronics,1,1.0
1115,383,Sports,2,69.95
1116,383,Clothing,1,90.82
1117,383,Accessories,1,37.0
1118,383,Home,3,68.87
1119,383,Accessories,1,1.0
1120,384,Home,2,23.89
1121,384,Electronics,2,30.98
1122,385,Sports,3,28.44
1123,386,Accessories,3,11.55
1124,386,Home,3,24.49
1125,387,Electronics,2,134.0
1126,388,Beauty,3,19.54
1127,388,Sports,3,1.0
1128,389,Sports,1,66.77
1129,390,Clothing,3,43.67
1130,390,Beauty,3,20.99
1131,390,Sports,1,1.0
1132,391,Home,1,18.59
1133,391,Home,3,78.53
1134,391,Accessories,2,1.0
1135,392,Accessories,3,95.24
1136,392,Home,3,1.0
1137,393,Accessories,1,57.3
1138,393,Accessories,2,61.94
1139,393,Home,1,28.52
1140,393,Sports,3,69.33
1141,393,Beauty,3,1.0
1142,394,Electronics,3,49.65
1143,394,Beauty,2,22.47
1144,394,Accessories,3,77.25
1145,394,Accessories,1,1.0
1146,395,Accessories,3,58.65
1147,395,Beauty,1,37.65
1148,395,Accessories,3,79.29
1149,395,Beauty,3,1.0
1150,396,Home,3,33.25
1151,397,Sports,2,56.64
1152,397,Beauty,2,1.0
1153,398,Clothing,1,55.01
1154,398,Accessories,2,92.34
1155,398,Beauty,2,49.37
1156,398,Sports,3,1.0
1157,399,Clothing,1,80.36
1158,399,Clothing,1,44.72
1159,399,Beauty,3,25.52
1160,400,Accessories,3,70.55
1161,400,Electronics,1,1.0
1162,401,Home,2,61.11
1163,401,Electronics,1,70.77
1164,401,Beauty,1,47.41
1165,401,Electronics,3,91.87
1166,401,Electronics,2,1.0
1167,402,Beauty,1,39.12
1168,402,Clothing,2,12.85
1169,403,Home,2,24.98
1170,403,Clothing,1,124.59
1171,404,Sports,1,81.58
1172,404,Accessories,2,30.71
1173,405,Accessories,1,104.56
1174,406,Sports,2,87.53
1175,406,Accessories,1,64.21
1176,406,Accessories,3,8.87
1177,406,Home,2,1.0
1178,407,Electronics,1,82.03
1179,408,Clothing,2,37.06
1180,409,Clothing,2,50.76
1181,409,Beauty,2,1.0
1182,410,Beauty,3,48.45
1183,410,Beauty,2,1.0
1184,411,Home,1,62.83
1185,411,Home,1,2.03
1186,412,Beauty,3,63.15
1187,412,Home,2,67.04
1188,412,Clothing,2,59.86
1189,412,Electronics,3,1.0
1190,413,Beauty,3,7.71
1191,413,Beauty,1,80.5
1192,414,Sports,2,35.7
1193,414,Home,2,40.19
1194,414,Accessories,3,1.0
1195,415,Clothing,2,82.89
1196,415,Accessories,3,12.5
1197,415,Clothing,1,7.32
1198,415,Sports,3,34.92
1199,415,Home,1,1.0
1200,416,Accessories,1,48.99
1201,416,Clothing,3,1.0
1202,417,Clothing,2,8.94
1203,417,Home,1,67.6
1204,417,Home,2,1.0
1205,418,Home,3,51.73
1206,418,Clothing,3,90.81
1207,418,Accessories,2,5.54
1208,418,Home,3,72.56
1209,418,Electronics,2,1.0
1210,419,Clothing,1,32.51
1211,419,Electronics,1,65.42
1212,419,Electronics,2,99.14
1213,419,Electronics,1,1.0
1214,420,Home,3,63.55
1215,420,Beauty,1,84.45
1216,420,Electronics,2,77.03
1217,420,Clothing,2,64.57
1218,420,Clothing,3,1.0
1219,421,Accessories,1,55.67
1220,422,Clothing,3,10.43
1221,422,Accessories,1,11.64
1222,422,Clothing,1,99.69
1223,422,Home,1,41.22
1224,422,Beauty,1,1.0
1225,423,Clothing,3,76.26
1226,423,Beauty,2,1.0
1227,424,Home,3,16.33
1228,424,Home,2,68.64
1229,424,Clothing,1,1.0
1230,425,Sports,1,92.74
1231,425,Home,1,85.43
1232,425,Home,3,1.0
1233,426,Home,3,73.2
1234,426,Clothing,2,62.15
1235,426,Sports,3,1.0
1236,427,Sports,3,87.63
1237,427,Beauty,3,17.13
1238,427,Accessories,2,10.67
1239,427,Sports,2,1.0
1240,428,Electronics,2,41.71
1241,429,Electronics,2,27.0
1242,429,Accessories,3,11.57
1243,430,Clothing,1,69.56
1244,431,Clothing,2,53.28
1245,431,Electronics,2,17.69
1246,431,Clothing,2,1.0
1247,432,Beauty,2,87.87
1248,432,Accessories,1,1.0
1249,433,Beauty,2,10.0
1250,433,Clothing,3,75.1
1251,433,Accessories,2,27.07
1252,433,Home,3,1.0
1253,434,Accessories,3,20.27
1254,435,Electronics,1,36.19
1255,435,Home,2,98.5
1256,436,Clothing,1,51.2
1257,436,Beauty,3,80.07
1258,436,Electronics,3,57.34
1259,436,Home,3,1.0
1260,437,Beauty,2,69.73
1261,438,Beauty,2,43.49
1262,438,Home,2,57.76
1263,438,Home,3,1.0
1264,439,Home,1,94.85
1265,439,Beauty,2,10.3
1266,439,Clothing,1,77.73
1267,439,Sports,1,60.16
1268,439,Beauty,1,1.0
1269,440,Clothing,1,67.4
1270,440,Beauty,2,28.3
1271,440,Home,1,1.0
1272,441,Clothing,2,57.84
1273,441,Electronics,1,23.51
1274,441,Electronics,1,50.14
1275,441,Electronics,3,24.38
1276,441,Home,1,1.0
1277,442,Home,1,266.12
1278,443,Sports,3,35.42
1279,444,Clothing,1,15.19
1280,444,Sports,1,91.06
1281,444,Electronics,2,1.0
1282,445,Electronics,3,25.1
1283,445,Sports,1,10.36
1284,445,Home,3,55.22
1285,446,Accessories,3,69.52
1286,446,Sports,1,1.0
1287,447,Accessories,2,85.18
1288,447,Accessories,1,25.58
1289,448,Beauty,1,121.69
1290,449,Electronics,1,57.24
1291,449,Sports,1,22.92
1292,450,Accessories,3,11.55
1293,450,Sports,2,78.67
1294,450,Accessories,3,61.02
1295,451,Beauty,2,29.15
1296,451,Electronics,2,1.87
1297,452,Home,2,59.42
1298,452,Electronics,1,99.79
1299,452,Beauty,2,64.2
1300,452,Sports,1,17.98
1301,452,Sports,3,1.0
1302,453,Beauty,2,36.61
1303,453,Clothing,1,5.91
1304,453,Accessories,1,56.84
1305,453,Clothing,3,32.99
1306,453,Accessories,3,1.0
1307,454,Clothing,3,8.19
1308,455,Electronics,2,72.95
1309,456,Home,1,94.23
1310,456,Sports,1,94.33
1311,456,Sports,1,64.39
1312,456,Beauty,1,18.03
1313,456,Accessories,2,1.0
1314,457,Home,3,77.55
1315,457,Clothing,3,24.72
1316,457,Sports,1,1.0
1317,458,Sports,2,19.83
1318,458,Clothing,2,39.19
1319,458,Beauty,2,28.51
1320,458,Accessories,3,1.0
1321,459,Sports,1,83.43
1322,459,Accessories,3,85.75
1323,460,Sports,3,5.64
1324,460,Beauty,2,5.75
1325,460,Sports,3,3.58
1326,461,Electronics,1,12.36
1327,461,Beauty,3,18.93
1328,461,Beauty,3,86.45
1329,461,Beauty,2,91.79
1330,461,Beauty,1,1.0
1331,462,Beauty,1,97.0
1332,462,Accessories,3,34.67
1333,462,Beauty,2,64.59
1334,462,Sports,1,1.0
1335,463,Sports,2,60.43
1336,463,Sports,3,76.03
1337,463,Clothing,1,60.84
1338,463,Electronics,2,1.0
1339,464,Beauty,2,57.38
1340,464,Home,2,95.23
1341,464,Beauty,1,45.89
1342,464,Home,1,1.0
1343,465,Home,2,38.15
1344,465,Beauty,1,61.07
1345,465,Home,1,71.22
1346,465,Beauty,2,1.0
1347,466,Sports,1,67.5
1348,466,Beauty,3,93.06
1349,466,Electronics,1,8.72
1350,466,Home,2,23.32
1351,466,Clothing,2,1.0
1352,467,Accessories,3,90.09
1353,467,Sports,1,1.0
1354,468,Accessories,3,38.58
1355,468,Home,2,56.33
1356,468,Sports,2,93.17
1357,468,Clothing,3,96.75
1358,468,Accessories,3,1.0
1359,469,Clothing,3,81.95
1360,469,Clothing,1,1.0
1361,470,Sports,2,119.22
1362,471,Clothing,2,70.86
1363,471,Clothing,3,1.0
1364,472,Electronics,3,20.43
1365,473,Beauty,2,91.13
1366,473,Beauty,2,9.82
1367,473,Electronics,1,58.67
1368,473,Accessories,1,56.34
1369,473,Electronics,3,1.0
1370,474,Sports,3,36.54
1371,475,Sports,3,63.69
1372,475,Sports,1,13.67
1373,475,Clothing,2,65.17
1374,475,Home,3,1.0
1375,476,Home,1,56.1
1376,476,Beauty,1,55.18
1377,476,Beauty,1,1.0
1378,477,Electronics,2,42.1
1379,477,Home,2,93.08
1380,477,Beauty,3,87.94
1381,477,Electronics,3,57.8
1382,477,Sports,2,1.0
1383,478,Clothing,3,6.69
1384,478,Electronics,2,24.9
1385,478,Home,2,18.79
1386,478,Sports,3,1.0
1387,479,Clothing,3,34.46
1388,479,Home,3,43.89
1389,479,Clothing,1,67.7
1390,479,Clothing,2,10.49
1391,479,Beauty,3,1.0
1392,480,Clothing,1,29.23
1393,480,Accessories,3,21.11
1394,480,Electronics,3,96.19
1395,480,Sports,3,64.3
1396,480,Beauty,2,1.0
1397,481,Home,2,53.15
1398,481,Clothing,3,42.98
1399,481,Home,3,26.57
1400,481,Beauty,3,40.35
1401,481,Clothing,3,1.0
1402,482,Sports,1,56.18
1403,482,Electronics,2,27.13
1404,483,Sports,2,9.77
1405,484,Clothing,1,88.66
1406,485,Electronics,1,17.52
1407,485,Beauty,1,94.08
1408,485,Beauty,1,57.79
1409,485,Sports,1,26.22
1410,485,Clothing,2,1.0
1411,486,Home,1,55.84
1412,486,Electronics,2,92.6
1413,486,Home,1,1.0
1414,487,Clothing,3,93.16
1415,487,Accessories,2,26.54
1416,487,Beauty,3,32.35
1417,487,Home,3,73.97
1418,487,Home,3,1.0
1419,488,Home,3,76.0
1420,488,Beauty,1,56.31
1421,488,Home,3,49.49
1422,488,Beauty,1,47.78
1423,488,Accessories,2,1.0
1424,489,Accessories,3,90.04
1425,489,Sports,3,19.31
1426,489,Home,2,1.0
1427,490,Electronics,2,41.08
1428,491,Accessories,2,94.06
1429,491,Clothing,3,33.8
1430,491,Electronics,1,47.28
1431,491,Clothing,2,58.79
1432,491,Sports,1,1.0
1433,492,Sports,3,21.96
1434,493,Beauty,2,74.56
1435,493,Home,2,22.58
1436,493,Clothing,2,30.47
1437,493,Accessories,2,1.0
1438,494,Clothing,1,118.44
1439,495,Sports,1,83.17
1440,495,Beauty,2,29.08
1441,495,Clothing,1,55.63
1442,495,Accessories,2,72.47
1443,495,Home,2,1.0
1444,496,Electronics,2,16.82
1445,496,Clothing,1,6.36
1446,496,Sports,1,21.89
1447,497,Sports,2,62.27
1448,497,Sports,1,1.0
1449,498,Home,2,53.44
1450,498,Sports,2,28.9
1451,498,Accessories,1,34.47
1452,498,Clothing,3,1.0
1453,499,Sports,3,24.52
1454,499,Sports,2,22.12
1455,499,Beauty,2,36.27
1456,499,Sports,3,1.0
1457,500,Sports,3,65.47
1458,500,Accessories,2,53.82
1459,500,Accessories,2,80.34
1460,500,Beauty,3,45.72
1461,500,Electronics,1,1.0
1462,501,Clothing,3,6.72
1463,501,Beauty,2,41.13
1464,501,Electronics,3,1.0
1465,502,Beauty,1,43.56
1466,502,Sports,2,35.72
1467,502,Sports,3,1.0
1468,503,Sports,1,78.55
1469,503,Home,2,52.77
1470,503,Beauty,1,1.0
1471,504,Beauty,2,87.8
1472,504,Accessories,2,49.02
1473,504,Sports,1,20.93
1474,504,Sports,3,1.0
1475,505,Accessories,3,83.3
1476,505,Home,3,82.56
1477,505,Clothing,3,1.0
1478,506,Electronics,2,96.23
1479,506,Electronics,1,50.9
1480,506,Clothing,3,13.64
1481,506,Accessories,2,1.0
1482,507,Electronics,2,72.6
1483,507,Beauty,2,67.93
1484,507,Clothing,3,64.56
1485,507,Accessories,2,8.2
1486,507,Beauty,1,1.0
1487,508,Beauty,1,48.33
1488,508,Home,1,5.98
1489,508,Electronics,1,1.0
1490,509,Clothing,1,31.52
1491,509,Home,1,41.62
1492,509,Home,2,1.0
1493,510,Clothing,1,40.33
1494,510,Sports,2,24.79
1495,510,Home,3,42.71
1496,511,Accessories,3,44.55
1497,511,Electronics,1,57.05
1498,511,Electronics,3,1.0
1499,512,Clothing,2,89.02
1500,512,Electronics,3,71.31
1501,512,Beauty,3,78.8
1502,512,Clothing,1,23.68
1503,512,Accessories,1,1.0
1504,513,Accessories,2,11.98
1505,513,Sports,2,19.98
1506,513,Beauty,1,15.87
1507,513,Sports,1,83.16
1508,514,Accessories,1,79.2
1509,514,Home,3,56.33
1510,514,Home,1,1.0
1511,515,Sports,3,77.94
1512,515,Beauty,3,1.0
1513,516,Accessories,1,88.71
1514,516,Accessories,2,88.66
1515,516,Sports,3,1.0
1516,517,Beauty,2,26.59
1517,518,Accessories,3,69.51
1518,518,Home,2,1.0
1519,519,Beauty,3,26.08
1520,519,Home,3,1.0
1521,520,Clothing,3,93.79
1522,520,Accessories,3,1.0
1523,521,Sports,3,66.41
1524,521,Electronics,2,45.08
1525,521,Sports,2,22.52
1526,521,Accessories,2,1.0
1527,522,Home,1,19.07
1528,522,Beauty,3,37.21
1529,522,Clothing,2,82.02
1530,522,Accessories,3,1.0
1531,523,Accessories,2,52.62
1532,523,Sports,1,74.58
1533,523,Home,2,26.98
1534,523,Accessories,2,96.79
1535,523,Electronics,2,1.0
1536,524,Electronics,1,92.89
1537,524,Home,1,1.0
1538,525,Clothing,2,61.37
1539,525,Electronics,1,24.06
1540,525,Clothing,1,96.05
1541,525,Beauty,2,1.0
1542,526,Home,3,9.17
1543,526,Electronics,3,14.04
1544,526,Beauty,2,8.41
1545,526,Beauty,3,94.7
1546,526,Beauty,3,1.0
1547,527,Home,3,22.85
1548,528,Accessories,1,64.29
1549,528,Beauty,1,55.56
1550,528,Clothing,2,50.35
1551,528,Accessories,1,51.82
1552,528,Clothing,2,1.0
1553,529,Home,1,30.73
1554,529,Clothing,2,93.81
1555,529,Clothing,3,1.0
1556,530,Sports,3,9.53
1557,530,Clothing,3,76.83
1558,530,Clothing,3,62.68
1559,530,Home,3,1.0
1560,531,Electronics,3,71.85
1561,531,Sports,1,72.97
1562,531,Sports,1,1.0
1563,532,Sports,2,27.06
1564,532,Sports,2,85.44
1565,533,Electronics,3,6.98
1566,533,Sports,3,32.67
1567,533,Home,3,40.8
1568,533,Electronics,3,1.0
1569,534,Accessories,3,97.16
1570,534,Home,3,17.14
1571,534,Beauty,3,91.07
1572,534,Home,2,1.0
1573,535,Accessories,1,77.54
1574,535,Home,3,15.68
1575,536,Home,1,49.97
1576,536,Clothing,1,69.36
1577,536,Electronics,2,1.0
1578,537,Electronics,2,29.62
1579,538,Sports,3,74.14
1580,538,Accessories,3,6.29
1581,538,Beauty,2,90.89
1582,538,Electronics,3,1.0
1583,539,Beauty,2,69.8
1584,539,Accessories,3,96.58
1585,539,Electronics,2,17.63
1586,539,Clothing,2,60.56
1587,539,Electronics,3,1.0
1588,540,Sports,3,40.0
1589,540,Electronics,3,1.0
1590,541,Clothing,2,16.34
1591,542,Beauty,1,95.36
1592,542,Clothing,3,47.31
1593,542,Accessories,1,90.67
1594,542,Electronics,3,1.0
1595,543,Home,2,13.69
1596,543,Sports,3,68.75
1597,543,Beauty,3,70.82
1598,543,Accessories,2,63.53
1599,543,Electronics,2,1.0
1600,544,Home,2,11.4
1601,544,Home,1,73.05
1602,544,Home,3,6.74
1603,545,Beauty,3,62.56
1604,546,Clothing,3,87.21
1605,546,Home,2,1.0
1606,547,Home,2,23.95
1607,547,Sports,1,116.69
1608,548,Electronics,2,82.83
1609,549,Home,1,36.47
1610,549,Beauty,2,15.43
1611,549,Sports,3,11.72
1612,550,Accessories,3,85.28
1613,550,Home,1,79.62
1614,550,Beauty,3,1.0
1615,551,Sports,1,19.08
1616,551,Sports,3,45.67
1617,551,Home,3,1.0
1618,552,Electronics,1,65.81
1619,552,Sports,2,33.55
1620,552,Home,2,33.84
1621,552,Accessories,2,65.27
1622,552,Clothing,2,1.0
1623,553,Sports,2,16.66
1624,553,Sports,2,115.48
1625,554,Clothing,3,98.97
1626,554,Home,3,52.21
1627,554,Electronics,1,1.0
1628,555,Sports,1,13.01
1629,555,Beauty,2,94.85
1630,555,Electronics,1,1.0
1631,556,Home,2,22.94
1632,556,Electronics,1,88.25
1633,556,Clothing,2,1.0
1634,557,Sports,2,34.4
1635,557,Accessories,3,28.35
1636,557,Sports,3,40.41
1637,557,Beauty,3,44.97
1638,557,Electronics,1,1.0
1639,558,Beauty,1,22.35
1640,559,Accessories,1,20.77
1641,559,Home,2,68.42
1642,559,Sports,3,82.04
1643,559,Sports,1,15.79
1644,559,Sports,3,1.0
1645,560,Sports,3,76.99
1646,560,Electronics,3,1.0
1647,561,Electronics,3,83.68
1648,561,Accessories,3,59.86
1649,561,Beauty,1,1.0
1650,562,Beauty,1,7.55
1651,562,Beauty,1,19.79
1652,562,Home,2,66.56
1653,563,Electronics,2,5.99
1654,563,Home,2,16.1
1655,563,Electronics,3,15.09
1656,564,Electronics,1,94.81
1657,564,Electronics,1,235.89
1658,565,Sports,1,45.01
1659,565,Home,3,6.71
1660,565,Clothing,3,51.66
1661,565,Electronics,1,1.0
1662,566,Electronics,1,6.79
1663,566,Home,3,56.32
1664,566,Clothing,1,78.23
1665,566,Sports,2,1.0
1666,567,Electronics,3,16.81
1667,568,Beauty,2,95.78
1668,568,Accessories,1,90.26
1669,568,Beauty,3,1.0
1670,569,Accessories,3,42.43
1671,569,Electronics,2,83.34
1672,569,Clothing,1,37.87
1673,569,Accessories,2,1.0
1674,570,Home,1,28.9
1675,570,Clothing,1,8.67
1676,571,Electronics,1,81.95
1677,571,Home,2,1.0
1678,572,Electronics,1,69.92
1679,573,Electronics,3,7.76
1680,573,Home,1,60.46
1681,574,Sports,3,84.65
1682,574,Clothing,2,18.29
1683,574,Accessories,1,8.76
1684,574,Home,1,55.64
1685,574,Accessories,2,1.0
1686,575,Home,1,16.23
1687,575,Sports,2,89.48
1688,575,Home,1,18.8
1689,575,Clothing,2,9.59
1690,575,Sports,1,19.0
1691,576,Clothing,1,9.85
1692,576,Electronics,2,64.68
1693,576,Clothing,2,71.79
1694,576,Electronics,2,82.01
1695,576,Accessories,2,1.0
1696,577,Clothing,1,159.16
1697,578,Home,1,85.12
1698,578,Electronics,2,46.22
1699,578,Home,1,1.0
1700,579,Electronics,3,96.35
1701,579,Home,2,64.86
1702,579,Home,2,21.02
1703,579,Accessories,1,1.0
1704,580,Accessories,2,82.32
1705,580,Accessories,2,16.25
1706,580,Sports,3,1.0
1707,581,Accessories,2,39.12
1708,582,Beauty,1,35.12
1709,582,Sports,3,80.2
1710,582,Electronics,1,84.0
1711,582,Clothing,1,1.0
1712,583,Beauty,1,93.39
1713,583,Clothing,1,32.74
1714,583,Electronics,3,11.1
1715,584,Accessories,1,52.45
1716,585,Sports,1,61.14
1717,586,Clothing,1,56.65
1718,586,Home,1,101.21
1719,587,Electronics,2,53.24
1720,588,Accessories,2,23.92
1721,588,Beauty,3,51.83
1722,588,Beauty,2,53.13
1723,588,Sports,2,1.0
1724,589,Beauty,1,24.76
1725,589,Accessories,3,17.93
1726,590,Sports,3,93.66
1727,590,Clothing,2,1.0
1728,591,Accessories,2,84.85
1729,591,Accessories,1,37.21
1730,591,Electronics,1,5.86
1731,591,Clothing,3,1.0
1732,592,Clothing,3,28.85
1733,593,Accessories,3,44.05
1734,593,Electronics,1,34.48
1735,593,Beauty,2,13.76
1736,593,Clothing,2,1.0
1737,594,Clothing,3,11.32
1738,594,Electronics,2,96.51
1739,594,Home,2,78.38
1740,594,Beauty,1,23.98
1741,594,Clothing,1,1.0
1742,595,Sports,1,97.51
1743,596,Electronics,3,88.29
1744,596,Beauty,2,1.0
1745,597,Beauty,2,25.58
1746,597,Accessories,2,51.98
1747,597,Electronics,1,8.76
1748,597,Accessories,3,77.3
1749,597,Home,2,1.0
1750,598,Home,1,72.41
1751,599,Home,2,83.23
1752,599,Sports,2,79.05
1753,599,Accessories,3,90.48
1754,599,Home,2,1.0
1755,600,Sports,3,15.88
1756,600,Home,1,80.3
1757,600,Accessories,1,35.02
1758,600,Accessories,2,1.0
1759,601,Electronics,2,77.67
1760,601,Accessories,2,29.47
1761,601,Electronics,2,44.46
1762,601,Clothing,1,1.0
1763,602,Sports,2,44.7
1764,603,Sports,1,87.45
1765,603,Clothing,1,77.92
1766,603,Clothing,1,89.86
1767,603,Home,3,57.08
1768,603,Electronics,1,1.0
1769,604,Accessories,1,22.75
1770,605,Electronics,1,9.33
1771,605,Sports,1,87.65
1772,605,Sports,3,1.0
1773,606,Electronics,1,98.93
1774,606,Home,1,70.48
1775,606,Sports,2,17.53
1776,606,Accessories,2,1.0
1777,607,Beauty,1,59.45
1778,607,Sports,2,92.52
1779,607,Accessories,3,1.0
1780,608,Electronics,3,63.77
1781,608,Home,3,69.07
1782,608,Electronics,3,78.91
1783,608,Accessories,3,53.25
1784,608,Home,2,1.0
1785,609,Sports,2,46.75
1786,609,Beauty,3,74.61
1787,609,Electronics,2,1.0
1788,610,Sports,2,57.56
1789,611,Electronics,3,20.1
1790,611,Beauty,3,91.51
1791,611,Electronics,1,28.33
1792,611,Sports,3,1.0
1793,612,Accessories,3,23.43
1794,612,Home,3,12.76
1795,613,Accessories,3,37.95
1796,613,Home,2,6.85
1797,613,Sports,1,1.0
1798,614,Accessories,2,62.59
1799,614,Accessories,2,25.71
1800,614,Beauty,3,1.0
1801,615,Clothing,1,64.0
1802,615,Accessories,1,61.8
1803,615,Home,2,79.53
1804,615,Sports,1,1.0
1805,616,Electronics,1,35.24
1806,616,Home,3,58.74
1807,616,Sports,3,89.46
1808,616,Sports,2,81.02
1809,616,Home,2,1.0
1810,617,Sports,2,55.33
1811,617,Sports,1,75.75
1812,617,Accessories,3,68.25
1813,617,Clothing,1,1.0
1814,618,Electronics,3,64.2
1815,618,Clothing,2,41.12
1816,618,Beauty,3,67.31
1817,618,Home,3,66.71
1818,618,Clothing,3,1.0
1819,619,Sports,3,71.73
1820,619,Sports,2,68.41
1821,619,Accessories,1,1.0
1822,620,Accessories,1,131.03
1823,621,Beauty,3,58.06
1824,621,Clothing,1,84.03
1825,621,Electronics,2,61.9
1826,621,Electronics,1,1.0
1827,622,Home,2,92.68
1828,622,Electronics,2,20.28
1829,622,Accessories,3,23.3
1830,622,Electronics,2,1.0
1831,623,Sports,1,75.8
1832,623,Home,3,48.83
1833,623,Beauty,2,71.19
1834,623,Beauty,2,15.82
1835,623,Clothing,1,1.0
1836,624,Sports,1,93.81
1837,625,Electronics,1,40.82
1838,625,Accessories,3,18.76
1839,625,Sports,2,75.73
1840,625,Sports,2,11.52
1841,625,Beauty,2,1.0
1842,626,Accessories,1,38.53
1843,627,Beauty,1,30.65
1844,627,Electronics,1,60.48
1845,627,Home,1,3.86
1846,628,Accessories,3,54.17
1847,628,Sports,1,55.92
1848,628,Accessories,3,5.12
1849,628,Accessories,3,1.0
